~id,~label,first_name,last_name,email,phone,date_of_birth,region,country,risk_score,created_date,customer_id,account_type,balance,currency,status,opened_date,device_type,operating_system,fingerprint,ip_address_id,first_seen,merchant_name,category,location,latitude,longitude,risk_tier,registration_date,address,geo_location,is_vpn,is_tor,isp,account_id,merchant_id,amount,timestamp,channel
T00259,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0143,M0013,69.92,2024-04-04T01:31:31.595674,online
T00260,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0134,M0026,24.96,2024-01-27T19:46:46.834243,wire
T00261,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0026,M0030,8.11,2024-04-13T12:52:08.233266,mobile
T00262,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0071,M0013,5.09,2024-05-05T13:15:52.141528,online
T00263,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0085,M0023,3.96,2024-06-15T16:06:25.796680,atm
T00264,Transaction,,,,,,,AU,,,,,,AUD,reversed,,,,,,,,,Sydney,,,,,,,,,,A0078,M0010,13.61,2024-05-06T00:13:05.798165,online
T00265,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0059,M0005,6.67,2024-05-20T02:23:24.829593,atm
T00266,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0107,M0020,47.89,2024-02-08T06:16:49.228133,mobile
T00267,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0133,M0028,25.15,2024-05-23T06:14:03.347523,online
T00268,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0130,M0013,83.46,2024-03-23T14:48:46.836016,atm
T00269,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0071,M0012,127.2,2024-04-25T00:13:12.758252,online
T00270,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0062,M0012,31.76,2024-06-22T20:30:01.883698,mobile
T00271,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0090,M0012,171.95,2024-02-21T14:20:28.936437,mobile
T00272,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0147,M0025,84.89,2024-02-18T16:53:56.646040,mobile
T00273,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0003,M0016,365.92,2024-04-18T19:21:38.278614,online
T00274,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0079,M0023,25.75,2024-03-04T02:47:33.941897,atm
T00275,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0078,M0022,37.07,2024-04-15T19:00:43.937922,online
T00276,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0096,M0018,71.94,2024-02-24T00:34:45.925120,online
T00277,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0087,M0009,267.64,2024-02-17T06:25:19.804918,atm
T00278,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0133,M0025,18.79,2024-06-04T04:10:40.526251,wire
T00279,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0082,M0022,32.86,2024-06-13T03:37:25.779336,mobile
T00280,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0010,M0019,90.1,2024-02-04T08:59:29.244577,pos
T00281,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0122,M0030,136.2,2024-02-24T08:02:46.806807,pos
T00282,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0143,M0006,14.85,2024-05-14T02:33:05.993911,wire
T00283,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0047,M0022,357.98,2024-02-10T05:28:09.314443,pos
T00284,Transaction,,,,,,,NG,,,,,,AUD,completed,,,,,,,,,Lagos,,,,,,,,,,A0079,M0014,80.39,2024-02-17T03:52:09.546969,atm
T00285,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0031,M0016,51.21,2024-03-26T11:19:20.281339,pos
T00286,Transaction,,,,,,,UK,,,,,,AUD,reversed,,,,,,,,,London,,,,,,,,,,A0098,M0017,21.35,2024-06-03T14:49:03.225476,pos
T00287,Transaction,,,,,,,NG,,,,,,AUD,completed,,,,,,,,,Lagos,,,,,,,,,,A0088,M0014,82.29,2024-01-15T15:02:42.044425,atm
T00288,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0046,M0011,4.7,2024-01-31T12:25:24.263746,pos
T00289,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0023,M0005,62.99,2024-03-14T00:20:28.603855,mobile
T00290,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0010,M0018,12.34,2024-01-03T13:09:03.613463,atm
T00291,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0136,M0007,61.65,2024-06-07T17:37:24.339248,atm
T00292,Transaction,,,,,,,UK,,,,,,AUD,pending,,,,,,,,,London,,,,,,,,,,A0099,M0017,41.23,2024-05-29T02:46:39.345980,atm
T00293,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0117,M0024,36.15,2024-03-19T11:50:30.333389,pos
T00294,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0126,M0012,61.35,2024-06-13T03:32:54.823291,mobile
T00295,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0058,M0024,4.54,2024-01-23T07:00:56.335414,online
T00296,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0066,M0025,35.7,2024-06-29T00:53:27.366023,online
T00297,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0006,M0002,64.7,2024-03-09T19:49:20.446167,wire
T00298,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0040,M0007,98.19,2024-02-24T12:02:59.566069,online
T00299,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0070,M0020,42.61,2024-05-30T08:21:19.503812,online
T00300,Transaction,,,,,,,AU,,,,,,AUD,reversed,,,,,,,,,Sydney,,,,,,,,,,A0031,M0010,15.25,2024-02-17T14:26:44.049934,wire
T00301,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0092,M0023,26.54,2024-04-09T05:06:53.242690,pos
T00302,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0124,M0011,44.78,2024-06-20T20:23:36.572409,wire
T00303,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0026,M0029,17.23,2024-06-27T22:45:53.291560,atm
T00304,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0013,M0004,102.87,2024-05-02T11:52:25.734172,mobile
T00305,Transaction,,,,,,,AU,,,,,,AUD,failed,,,,,,,,,Brisbane,,,,,,,,,,A0025,M0028,285.01,2024-01-31T20:42:19.182572,atm
T00306,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0069,M0029,71.15,2024-03-03T00:47:15.027616,online
T00307,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0117,M0009,307.56,2024-03-27T13:29:46.779573,mobile
T00308,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0043,M0004,30.49,2024-03-20T07:22:45.209718,wire
T00309,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0092,M0020,8.55,2024-01-09T07:42:13.613217,atm
T00310,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0004,M0023,163.32,2024-05-14T14:18:06.626627,wire
T00311,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0087,M0017,38.82,2024-01-18T05:43:54.657963,pos
T00312,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0099,M0005,160.82,2024-06-27T18:58:00.544670,online
T00313,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0041,M0017,32.37,2024-06-24T14:18:36.330894,online
T00314,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0141,M0021,8.45,2024-01-15T06:26:24.388652,mobile
T00315,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0115,M0003,124.91,2024-01-22T11:39:45.235156,mobile
T00316,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0005,M0004,26.95,2024-04-09T09:17:06.512738,online
T00317,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0078,M0029,33.84,2024-05-01T12:53:04.799993,atm
T00318,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0014,M0027,11.64,2024-04-11T09:17:42.976107,wire
T00319,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0094,M0023,29.72,2024-04-29T06:18:22.113120,online
T00320,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0075,M0018,38.55,2024-01-09T06:51:36.393157,pos
T00321,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0105,M0004,17.65,2024-01-22T20:31:11.233915,mobile
T00322,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0049,M0023,8.38,2024-01-09T09:59:51.259680,wire
T00323,Transaction,,,,,,,NG,,,,,,AUD,completed,,,,,,,,,Lagos,,,,,,,,,,A0116,M0015,7.38,2024-04-05T23:54:09.812242,online
T00324,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0111,M0027,335.96,2024-05-21T09:01:04.883965,pos
T00325,Transaction,,,,,,,AU,,,,,,AUD,failed,,,,,,,,,Brisbane,,,,,,,,,,A0045,M0024,68.3,2024-04-29T00:16:29.091202,wire
T00326,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0130,M0029,194.45,2024-01-25T03:22:02.042162,mobile
T00327,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0132,M0010,157.88,2024-02-26T19:37:42.577961,wire
T00328,Transaction,,,,,,,SG,,,,,,AUD,reversed,,,,,,,,,Singapore,,,,,,,,,,A0052,M0007,47.48,2024-03-03T11:57:19.135524,pos
T00329,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0046,M0017,42.14,2024-05-08T13:46:20.088114,atm
T00330,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0150,M0019,972.36,2024-04-06T15:16:25.605438,mobile
T00331,Transaction,,,,,,,AU,,,,,,AUD,reversed,,,,,,,,,Sydney,,,,,,,,,,A0134,M0004,51.32,2024-05-15T18:48:13.395970,pos
T00332,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0065,M0005,316.74,2024-02-23T10:05:26.226734,wire
T00333,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0116,M0004,69.18,2024-04-11T16:49:42.123887,pos
T00334,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0144,M0013,2.71,2024-05-24T14:04:54.094133,atm
T00335,Transaction,,,,,,,AU,,,,,,AUD,reversed,,,,,,,,,Perth,,,,,,,,,,A0013,M0030,21.81,2024-05-22T15:33:23.351756,atm
T00336,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0014,M0001,62.14,2024-06-06T06:17:03.235068,mobile
T00337,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0095,M0025,66.4,2024-02-05T13:27:42.088204,pos
T00338,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0046,M0022,57.37,2024-01-08T08:30:54.388907,atm
T00339,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0034,M0006,41.77,2024-02-29T19:57:53.115467,pos
T00340,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0083,M0020,66.95,2024-03-29T18:57:11.838138,wire
T00341,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0019,M0026,81.52,2024-06-22T05:09:16.723346,wire
T00342,Transaction,,,,,,,SG,,,,,,AUD,failed,,,,,,,,,Singapore,,,,,,,,,,A0130,M0006,22.79,2024-01-17T15:24:41.350721,pos
T00343,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0085,M0011,22.95,2024-05-16T05:32:10.735529,wire
T00344,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0144,M0027,145.48,2024-01-21T18:21:07.764809,atm
T00345,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0063,M0002,57.59,2024-06-14T18:48:37.717983,online
T00346,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0139,M0024,95.67,2024-05-25T07:26:09.267850,mobile
T00347,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0076,M0029,52.4,2024-01-15T21:42:31.054762,online
T00348,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0138,M0018,155.82,2024-06-05T13:20:47.461976,mobile
T00349,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0053,M0018,79.83,2024-05-27T19:58:51.197752,online
T00350,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0040,M0001,29.21,2024-01-16T20:11:26.810254,online
T00351,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0065,M0018,138.14,2024-03-22T15:41:23.579895,mobile
T00352,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0005,M0013,71.3,2024-04-26T02:20:25.478578,wire
T00353,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0150,M0002,51.72,2024-06-16T23:26:21.936201,online
T00354,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0078,M0020,26.79,2024-04-29T14:10:53.142085,mobile
T00355,Transaction,,,,,,,AU,,,,,,AUD,reversed,,,,,,,,,Melbourne,,,,,,,,,,A0057,M0005,403.23,2024-06-02T18:05:11.583280,atm
T00356,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0037,M0010,312.24,2024-03-08T12:52:44.244217,online
T00357,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0143,M0005,50.9,2024-06-20T09:40:42.480517,atm
T00358,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0089,M0007,19.93,2024-04-02T18:31:44.058413,pos
T00359,Transaction,,,,,,,SG,,,,,,AUD,failed,,,,,,,,,Singapore,,,,,,,,,,A0065,M0007,2.97,2024-04-12T16:19:09.291323,online
T00360,Transaction,,,,,,,NG,,,,,,AUD,completed,,,,,,,,,Lagos,,,,,,,,,,A0141,M0015,45.67,2024-05-01T13:48:02.599764,atm
T00361,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0149,M0016,140.61,2024-05-01T12:06:28.575895,pos
T00362,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0018,M0029,9.71,2024-02-29T10:20:07.309629,atm
T00363,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0040,M0019,67.75,2024-06-22T12:24:51.684702,pos
T00364,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0064,M0026,3.66,2024-03-19T22:31:22.595137,atm
T00365,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0085,M0029,30.74,2024-05-20T05:35:15.651127,mobile
T00366,Transaction,,,,,,,AU,,,,,,AUD,failed,,,,,,,,,Sydney,,,,,,,,,,A0045,M0021,132.62,2024-06-04T10:15:07.628151,pos
T00367,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0051,M0009,120.02,2024-05-11T15:56:08.862450,online
T00368,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0008,M0027,43.97,2024-04-16T19:07:03.859090,online
T00369,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0140,M0029,80.91,2024-02-10T10:02:38.678209,wire
T00370,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0075,M0005,28.55,2024-03-12T19:38:05.009389,wire
T00371,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0062,M0028,157.83,2024-01-26T09:46:13.040049,pos
T00372,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0145,M0022,81.24,2024-05-12T11:49:38.777549,atm
T00373,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0125,M0008,7.95,2024-01-08T17:57:35.521211,pos
T00374,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0093,M0013,29.53,2024-01-09T09:43:27.535386,atm
T00375,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0134,M0021,11.37,2024-02-01T11:12:12.969516,mobile
T00376,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0020,M0017,12.68,2024-05-27T22:04:35.429429,atm
T00377,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0124,M0029,50.94,2024-01-26T03:40:41.973395,pos
T00378,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0132,M0021,19.47,2024-01-29T11:33:37.224316,wire
T00379,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0031,M0022,1.75,2024-05-10T08:47:26.095750,mobile
T00380,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0123,M0007,56.25,2024-03-15T08:56:46.161301,pos
T00381,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0147,M0019,5.04,2024-01-08T02:14:42.426961,wire
T00382,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0043,M0009,200.18,2024-03-14T09:18:08.059427,wire
T00383,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0073,M0003,7.52,2024-03-26T07:49:12.173340,mobile
T00384,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0106,M0020,5.68,2024-05-18T21:58:37.377612,wire
T00385,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0068,M0006,66.83,2024-03-23T01:52:27.517759,wire
T00386,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0097,M0013,55.46,2024-05-03T20:53:37.891420,pos
T00387,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0046,M0016,261.37,2024-06-07T20:57:26.850080,wire
T00388,Transaction,,,,,,,US,,,,,,AUD,failed,,,,,,,,,New York,,,,,,,,,,A0031,M0003,31.75,2024-04-19T05:29:37.979457,online
T00389,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0111,M0017,8.99,2024-05-06T06:33:37.275172,mobile
T00390,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0124,M0026,77.6,2024-05-25T15:16:25.654645,wire
T00391,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0035,M0009,31.15,2024-06-04T11:43:38.302598,atm
T00392,Transaction,,,,,,,NG,,,,,,AUD,completed,,,,,,,,,Lagos,,,,,,,,,,A0140,M0014,36.47,2024-03-08T21:07:47.302055,pos
T00393,Transaction,,,,,,,NG,,,,,,AUD,completed,,,,,,,,,Lagos,,,,,,,,,,A0081,M0014,23.68,2024-04-27T22:26:45.098431,atm
T00394,Transaction,,,,,,,NG,,,,,,AUD,completed,,,,,,,,,Lagos,,,,,,,,,,A0138,M0014,46.67,2024-06-28T12:22:24.386151,mobile
T00395,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0106,M0018,102.4,2024-03-08T00:12:18.492520,wire
T00396,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0079,M0019,11.16,2024-05-13T04:14:19.962767,online
T00397,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0115,M0026,54.03,2024-02-08T19:36:22.200629,mobile
T00398,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0141,M0020,132.1,2024-01-30T02:14:45.282029,online
T00399,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0038,M0016,156.45,2024-01-12T14:21:55.808886,pos
T00400,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0010,M0024,54.04,2024-05-08T19:12:56.638598,wire
T00401,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0045,M0021,32.73,2024-06-02T22:51:56.923790,wire
T00402,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0009,M0026,50.56,2024-02-11T22:22:43.341318,pos
T00403,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0093,M0008,10.23,2024-03-13T07:08:23.817075,mobile
T00404,Transaction,,,,,,,UK,,,,,,AUD,pending,,,,,,,,,London,,,,,,,,,,A0052,M0017,224.95,2024-05-11T10:20:47.597887,wire
T00405,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0090,M0012,123.75,2024-04-19T18:02:33.519546,pos
T00406,Transaction,,,,,,,US,,,,,,AUD,pending,,,,,,,,,New York,,,,,,,,,,A0104,M0019,34.09,2024-04-01T01:46:00.689545,atm
T00407,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0132,M0009,54.83,2024-06-23T20:32:41.637373,wire
T00408,Transaction,,,,,,,US,,,,,,AUD,failed,,,,,,,,,New York,,,,,,,,,,A0063,M0025,7.61,2024-05-03T08:50:50.138176,wire
T00409,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0124,M0004,14.77,2024-05-22T17:55:18.281761,pos
T00410,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0059,M0026,34.27,2024-05-30T14:58:37.499327,pos
T00411,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0103,M0022,72.12,2024-04-10T08:58:18.240798,pos
T00412,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0091,M0007,100.54,2024-06-20T10:16:51.836778,pos
T00413,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0052,M0008,15.53,2024-02-15T04:40:37.074236,wire
T00414,Transaction,,,,,,,AU,,,,,,AUD,reversed,,,,,,,,,Sydney,,,,,,,,,,A0028,M0004,79.14,2024-05-18T07:52:36.694879,wire
T00415,Transaction,,,,,,,AU,,,,,,AUD,failed,,,,,,,,,Brisbane,,,,,,,,,,A0124,M0012,54.02,2024-06-27T08:24:34.612507,wire
T00416,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0126,M0006,18.51,2024-04-14T09:02:00.850175,online
T00417,Transaction,,,,,,,US,,,,,,AUD,reversed,,,,,,,,,New York,,,,,,,,,,A0109,M0016,3.48,2024-05-20T10:31:36.548349,mobile
T00418,Transaction,,,,,,,NG,,,,,,AUD,completed,,,,,,,,,Lagos,,,,,,,,,,A0133,M0015,59.0,2024-01-19T05:38:54.804306,atm
T00419,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0067,M0006,37.75,2024-03-26T07:31:27.351926,wire
T00420,Transaction,,,,,,,US,,,,,,AUD,failed,,,,,,,,,New York,,,,,,,,,,A0048,M0016,25.29,2024-05-16T03:32:18.226067,atm
T00421,Transaction,,,,,,,NG,,,,,,AUD,completed,,,,,,,,,Lagos,,,,,,,,,,A0072,M0015,15.51,2024-04-14T05:40:40.856446,pos
T00422,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0070,M0026,12.71,2024-03-09T22:33:26.684689,pos
T00423,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0039,M0016,71.11,2024-03-31T10:15:10.643868,wire
T00424,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0081,M0026,31.92,2024-06-04T09:19:57.402334,online
T00425,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0042,M0002,15.1,2024-05-31T20:29:35.173047,online
T00426,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0086,M0009,17.27,2024-06-17T15:55:58.213843,atm
